data,hora_inicio,hora_termino,numero_os,numero_op,qtde_op,cod_parada,parada,cod_operador,cod_produto_maquina,servico_maquina,total_minutos
02/03/2023,14:41:00,14:48:00,107482,19674,11,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,6032,TESTE,7
02/03/2023,14:40:00,14:43:00,107511,20062,100,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,76,6937,SEPARACAO,3
02/03/2023,14:40:00,14:52:00,107637,18692,40,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,103,4723,PRODUÇÃO,12
02/03/2023,14:35:00,15:07:00,107483,19666,20,3,TROCA DE O.S.,73,6036,PRE-PRODUCAO,32
02/03/2023,14:30:00,15:45:00,17284,4805,150,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,121,6913,PRODUÇÃO,75
02/03/2023,14:30:00,14:50:00,107501,19399,50,3,TROCA DE O.S.,106,7034,PRE-TESTE,20
02/03/2023,14:13:00,14:30:00,0,0,0,10,REUNIÃO,216,15,TREINAMENTO,17
02/03/2023,14:13:00,14:30:00,107575,18993,160,10,REUNIÃO,213,7228,PRODUÇÃO,17
02/03/2023,14:13:00,14:30:00,0,0,0,10,REUNIÃO,214,12,PARADA PARA REUNIÃO,17
02/03/2023,14:13:00,14:33:00,0,0,0,10,REUNIÃO,217,15,TREINAMENTO,20
02/03/2023,14:12:00,14:36:00,107676,19817,10,10,REUNIÃO,212,6825,PRODUÇÃO,24
02/03/2023,14:10:00,14:41:00,107482,19674,11,3,TROCA DE O.S.,172,6032,TESTE,31
02/03/2023,14:09:00,14:20:00,107539,19603,100,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,197,5477,SEPARACAO,11
02/03/2023,14:06:00,14:10:00,107466,19115,6,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,5601,TESTE,4
02/03/2023,14:00:00,14:05:00,107564,19650,5,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,7376,PRE-TESTE,5
02/03/2023,14:00:00,14:13:00,0,0,0,10,REUNIÃO,218,6,SERVIÇOS PARA OUTROS SETORES,13
02/03/2023,14:00:00,14:07:00,107468,19646,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,122,5697,PRODUÇÃO,7
02/03/2023,14:00:00,15:00:00,107492,19399,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,7034,PRE-TESTE,60
02/03/2023,13:52:00,15:13:00,0,0,0,3,TROCA DE O.S.,180,16,GRAVAÇÃO DE MICROCONTROLADOR,81
02/03/2023,13:50:00,14:00:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,199,2,EMBALAGEM,10
02/03/2023,13:34:00,13:40:00,107457,19693,40,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,6673,TESTE INTERMEDIARIO,6
02/03/2023,13:30:00,14:00:00,107564,19650,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7376,PRE-TESTE,30
02/03/2023,13:20:00,13:55:00,17204,4750,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,128,5545,PRODUÇÃO,35
02/03/2023,13:11:00,13:52:00,0,0,0,3,TROCA DE O.S.,180,17,INSPEÇÃO DE PROCESSO / CONTROLE DE QUALIDADE,41
02/03/2023,13:10:00,14:13:00,107678,18993,160,10,REUNIÃO,217,7228,PRODUÇÃO,63
02/03/2023,13:05:00,13:25:00,107454,19985,25,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,3920,PRE-TESTE,20
02/03/2023,13:03:00,13:35:00,107539,19603,100,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,197,5477,SEPARACAO,32
02/03/2023,13:02:00,13:30:00,107474,19922,11,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,76,6794,SEPARACAO,28
02/03/2023,13:00:00,14:13:00,0,0,0,3,TROCA DE O.S.,215,6,SERVIÇOS PARA OUTROS SETORES,73
02/03/2023,13:00:00,14:13:00,0,0,0,3,TROCA DE O.S.,216,6,SERVIÇOS PARA OUTROS SETORES,73
02/03/2023,13:00:00,15:05:00,107569,19474,58,3,TROCA DE O.S.,133,6966,PRE-PRODUCAO,125
02/03/2023,13:00:00,14:13:00,107575,18993,160,3,TROCA DE O.S.,213,7228,PRODUÇÃO,73
02/03/2023,13:00:00,13:30:00,107564,19650,5,3,TROCA DE O.S.,161,7376,PRE-TESTE,30
02/03/2023,13:00:00,14:13:00,107541,18993,160,3,TROCA DE O.S.,214,7228,PRODUÇÃO,73
02/03/2023,13:00:00,13:10:00,107531,19399,50,19,REGISTRO DO APONTAMENTO NO SISTEMA,171,7034,PRE-PRODUCAO,10
02/03/2023,13:00:00,14:30:00,17284,4805,150,3,TROCA DE O.S.,121,6913,PRODUÇÃO,90
02/03/2023,13:00:00,13:30:00,0,0,0,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,46,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,30
02/03/2023,13:00:00,14:15:00,107483,19666,20,3,TROCA DE O.S.,73,6036,PRE-PRODUCAO,75
02/03/2023,13:00:00,14:30:00,107458,19663,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,156,6299,TESTE,90
02/03/2023,13:00:00,13:09:00,107449,19500,122,19,REGISTRO DO APONTAMENTO NO SISTEMA,200,4508,FINALIZAÇÃO DE PRODUTOEMBALAGEM,9
02/03/2023,13:00:00,13:10:00,0,0,0,3,TROCA DE O.S.,217,3,TEMPO OCIOSO (SEM ATIVIDADE),10
02/03/2023,13:00:00,14:00:00,107659,18993,160,3,TROCA DE O.S.,218,7228,PRODUÇÃO,60
02/03/2023,13:00:00,14:54:00,107502,19694,30,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,159,6938,TESTE,114
02/03/2023,13:00:00,14:30:00,107501,19399,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,7034,PRE-TESTE,90
02/03/2023,13:00:00,13:11:00,0,0,0,3,TROCA DE O.S.,180,16,GRAVAÇÃO DE MICROCONTROLADOR,11
02/03/2023,13:00:00,14:00:00,107492,19399,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,7034,PRE-TESTE,60
02/03/2023,13:00:00,14:20:00,107470,19538,10,3,TROCA DE O.S.,60,5753,PRE-PRODUCAO,80
02/03/2023,13:00:00,13:17:00,107468,19646,30,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,122,5697,PRODUÇÃO,17
02/03/2023,12:00:00,14:12:00,107676,19817,10,3,TROCA DE O.S.,212,6825,PRODUÇÃO,132
02/03/2023,11:58:00,12:00:00,107448,19377,15,19,REGISTRO DO APONTAMENTO NO SISTEMA,139,5920,PRE-PRODUCAO,2
02/03/2023,11:45:00,12:00:00,107564,19650,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7376,PRE-TESTE,15
02/03/2023,11:35:00,11:45:00,107463,19671,11,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,6029,PRE-TESTE,10
02/03/2023,11:30:00,11:40:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,199,2,EMBALAGEM,10
02/03/2023,11:20:00,11:50:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,93,6,SERVIÇOS PARA OUTROS SETORES,30
02/03/2023,11:19:00,11:22:00,107436,19646,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,179,5697,PRODUÇÃO,3
02/03/2023,11:10:00,11:30:00,107464,19670,11,3,TROCA DE O.S.,199,6030,FINALIZAÇÃO DE PRODUTO,20
02/03/2023,11:05:00,11:06:00,107474,19922,11,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,76,6794,SEPARACAO,1
02/03/2023,10:50:00,10:55:00,107424,19123,3,19,REGISTRO DO APONTAMENTO NO SISTEMA,53,5767,PRE-PRODUCAO,5
02/03/2023,10:50:00,11:20:00,107394,19148,13,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,93,7081,FINALIZAÇÃO DE PRODUTO,30
02/03/2023,10:47:00,10:50:00,107422,19299,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,151,3979,PRE-PRODUCAO,3
02/03/2023,10:22:00,10:27:00,107412,19617,58,19,REGISTRO DO APONTAMENTO NO SISTEMA,209,7368,PRODUÇÃO,5
02/03/2023,10:10:00,11:20:00,107463,19671,11,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6029,PRE-TESTE,70
02/03/2023,09:55:00,10:20:00,107470,19538,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,60,5753,PRE-PRODUCAO,25
02/03/2023,09:50:00,11:52:00,107528,19568,11,3,TROCA DE O.S.,204,4479,PRODUÇÃO,122
02/03/2023,09:48:00,11:35:00,107516,19666,20,3,TROCA DE O.S.,175,6036,PRE-PRODUCAO,107
02/03/2023,09:48:00,11:15:00,107497,19666,20,3,TROCA DE O.S.,133,6036,PRE-PRODUCAO,87
02/03/2023,09:48:00,11:00:00,107483,19666,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,73,6036,PRE-PRODUCAO,72
02/03/2023,09:48:00,11:28:00,107484,19793,6,3,TROCA DE O.S.,46,6029,MECÂNICA,100
02/03/2023,09:48:00,10:10:00,107286,19148,13,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,7081,TESTE,22
02/03/2023,09:48:00,11:50:00,17286,4805,150,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,126,6913,PRODUÇÃO,122
02/03/2023,09:45:00,09:50:00,107528,19568,11,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,204,4479,PRODUÇÃO,5
02/03/2023,09:45:00,10:26:00,0,0,0,3,TROCA DE O.S.,180,17,INSPEÇÃO DE PROCESSO / CONTROLE DE QUALIDADE,41
02/03/2023,09:45:00,10:20:00,107423,19390,100,3,TROCA DE O.S.,93,5477,FINALIZAÇÃO DE PRODUTO,35
02/03/2023,09:45:00,10:00:00,107434,19714,11,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,210,6096,PRE-PRODUCAO,15
02/03/2023,09:25:00,09:30:00,107400,19617,58,19,REGISTRO DO APONTAMENTO NO SISTEMA,139,7368,PRODUÇÃO,5
02/03/2023,09:15:00,09:30:00,107528,19568,11,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,204,4479,PRODUÇÃO,15
02/03/2023,09:15:00,09:30:00,17286,4805,150,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,126,6913,PRODUÇÃO,15
02/03/2023,09:10:00,09:15:00,107528,19568,11,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,204,4479,PRODUÇÃO,5
02/03/2023,09:10:00,09:30:00,107483,19666,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,73,6036,PRE-PRODUCAO,20
02/03/2023,09:00:00,09:20:00,107397,19520,52,19,REGISTRO DO APONTAMENTO NO SISTEMA,155,6096,TESTE,20
02/03/2023,09:00:00,09:01:00,107390,18931,19,19,REGISTRO DO APONTAMENTO NO SISTEMA,198,6243,PRE-PRODUCAO,1
02/03/2023,08:55:00,09:20:00,107286,19148,13,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7081,TESTE,25
02/03/2023,08:52:00,09:21:00,107417,19815,40,3,TROCA DE O.S.,215,7072,PRODUÇÃO,29
02/03/2023,08:40:00,08:55:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,199,2,EMBALAGEM,15
02/03/2023,08:25:00,08:35:00,107383,19617,58,19,REGISTRO DO APONTAMENTO NO SISTEMA,53,7368,PRODUÇÃO,10
02/03/2023,08:23:00,08:45:00,107419,19670,11,3,TROCA DE O.S.,183,6030,TESTE,22
02/03/2023,08:21:00,08:25:00,107384,19398,60,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,6555,TESTE,4
02/03/2023,08:00:00,09:10:00,107483,19666,20,3,TROCA DE O.S.,73,6036,PRE-PRODUCAO,70
02/03/2023,08:00:00,08:52:00,107417,19815,40,3,TROCA DE O.S.,215,7072,PRODUÇÃO,52
02/03/2023,08:00:00,08:56:00,107418,19815,40,3,TROCA DE O.S.,214,7072,PRODUÇÃO,56
02/03/2023,08:00:00,08:50:00,107397,19520,52,3,TROCA DE O.S.,155,6096,TESTE,50
02/03/2023,08:00:00,08:40:00,107403,19311,85,3,TROCA DE O.S.,199,6975,FINALIZAÇÃO DE PRODUTO,40
02/03/2023,08:00:00,09:05:00,17274,4598,7,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,5545,TESTE,65
02/03/2023,08:00:00,09:01:00,108167,18931,19,3,TROCA DE O.S.,121,6243,PRE-PRODUCAO,61
02/03/2023,08:00:00,09:00:00,107390,18931,19,3,TROCA DE O.S.,198,6243,PRE-PRODUCAO,60
03/03/2023,16:31:00,16:55:00,17293,4805,150,3,TROCA DE O.S.,121,6913,PRODUÇÃO,24
03/03/2023,16:31:00,17:00:00,107854,18692,40,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,151,4723,PRODUÇÃO,29
03/03/2023,16:30:00,16:57:00,107698,20037,15,3,TROCA DE O.S.,175,6015,PRE-PRODUCAO,27
03/03/2023,16:15:00,16:33:00,0,0,0,10,REUNIÃO,128,12,PARADA PARA REUNIÃO,18
03/03/2023,16:14:00,16:28:00,107680,19814,8,10,REUNIÃO,217,7146,PRODUÇÃO,14
03/03/2023,16:14:00,16:30:00,107676,19817,10,10,REUNIÃO,212,6825,PRODUÇÃO,16
03/03/2023,16:14:00,16:33:00,107652,19568,11,10,REUNIÃO,204,4479,PRODUÇÃO,19
03/03/2023,16:14:00,16:32:00,0,0,0,10,REUNIÃO,219,12,PARADA PARA REUNIÃO,18
03/03/2023,16:14:00,16:32:00,0,0,0,10,REUNIÃO,171,12,PARADA PARA REUNIÃO,18
03/03/2023,16:14:00,16:31:00,0,0,0,10,REUNIÃO,151,0,,17
03/03/2023,16:14:00,16:32:00,0,0,0,10,REUNIÃO,122,20,REUNIÃO DE FEEDBACK/ ALINHAMENTOS,18
03/03/2023,16:14:00,16:31:00,0,0,0,10,REUNIÃO,215,12,PARADA PARA REUNIÃO,17
03/03/2023,16:14:00,16:32:00,0,0,0,10,REUNIÃO,207,12,PARADA PARA REUNIÃO,18
03/03/2023,16:14:00,16:31:00,0,0,0,10,REUNIÃO,121,12,PARADA PARA REUNIÃO,17
03/03/2023,16:13:00,16:31:00,17291,4805,150,10,REUNIÃO,198,6913,PRODUÇÃO,18
03/03/2023,16:13:00,16:32:00,0,0,0,10,REUNIÃO,216,0,,19
03/03/2023,16:10:00,17:00:00,107661,19399,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,7034,TESTE,50
03/03/2023,16:03:00,17:00:00,107665,19399,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,7034,TESTE,57
03/03/2023,16:03:00,17:00:00,107672,19399,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7034,TESTE,57
03/03/2023,16:03:00,16:14:00,17293,4805,150,3,TROCA DE O.S.,121,6913,PRODUÇÃO,11
03/03/2023,16:03:00,16:14:00,107659,18993,160,10,REUNIÃO,218,7228,PRODUÇÃO,11
03/03/2023,16:03:00,16:14:00,107841,19538,10,3,TROCA DE O.S.,133,5753,PRE-PRODUCAO,11
03/03/2023,16:03:00,16:11:00,107723,19793,6,3,TROCA DE O.S.,60,6029,PRODUÇÃO,8
03/03/2023,16:03:00,16:14:00,107812,19206,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,122,4196,PRODUÇÃO,11
03/03/2023,16:03:00,17:00:00,107809,19117,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,156,6792,PRE-TESTE,57
03/03/2023,16:03:00,16:11:00,107698,20037,15,3,TROCA DE O.S.,175,6015,PRE-PRODUCAO,8
03/03/2023,16:03:00,16:14:00,17292,4805,150,3,TROCA DE O.S.,126,6913,PRODUÇÃO,11
03/03/2023,16:00:00,16:15:00,107666,19501,126,3,TROCA DE O.S.,210,6735,PRODUÇÃO,15
03/03/2023,16:00:00,16:14:00,107680,19814,8,10,REUNIÃO,217,7146,PRODUÇÃO,14
03/03/2023,16:00:00,16:13:00,17291,4805,150,3,TROCA DE O.S.,198,6913,PRODUÇÃO,13
03/03/2023,16:00:00,16:14:00,107674,19937,10,10,REUNIÃO,219,7442,PRODUÇÃO,14
03/03/2023,16:00:00,16:14:00,107923,19206,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,171,4196,PRODUÇÃO,14
03/03/2023,16:00:00,16:14:00,107676,19817,10,3,TROCA DE O.S.,212,6825,PRODUÇÃO,14
03/03/2023,16:00:00,16:14:00,107748,19573,21,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,209,7134,PRODUÇÃO,14
03/03/2023,16:00:00,16:14:00,107652,19568,11,3,TROCA DE O.S.,204,4479,PRODUÇÃO,14
03/03/2023,16:00:00,16:15:00,107651,19501,126,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,128,6735,PRODUÇÃO,15
03/03/2023,16:00:00,16:57:00,0,0,0,3,TROCA DE O.S.,180,16,GRAVAÇÃO DE MICROCONTROLADOR,57
03/03/2023,16:00:00,16:14:00,107854,18692,40,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,151,4723,PRODUÇÃO,14
03/03/2023,16:00:00,16:30:00,0,0,0,3,TROCA DE O.S.,93,6,SERVIÇOS PARA OUTROS SETORES,30
03/03/2023,16:00:00,16:14:00,107827,19939,10,10,REUNIÃO,200,6459,PRODUÇÃO,14
03/03/2023,16:00:00,16:14:00,107781,19206,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,179,4196,PRODUÇÃO,14
03/03/2023,16:00:00,16:14:00,107784,19573,21,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,139,7134,PRODUÇÃO,14
03/03/2023,16:00:00,16:13:00,0,0,0,3,TROCA DE O.S.,216,15,TREINAMENTO,13
03/03/2023,16:00:00,16:31:00,0,0,0,3,TROCA DE O.S.,214,15,TREINAMENTO,31
03/03/2023,16:00:00,16:14:00,107687,19814,8,3,TROCA DE O.S.,215,7146,PRODUÇÃO,14
03/03/2023,16:00:00,16:14:00,107705,19066,25,3,TROCA DE O.S.,207,6793,ACABAMENTOS,14
03/03/2023,15:33:00,15:36:00,107635,18986,180,19,REGISTRO DO APONTAMENTO NO SISTEMA,139,5461,PRODUÇÃO,3
03/03/2023,15:29:00,15:32:00,107634,19066,25,19,REGISTRO DO APONTAMENTO NO SISTEMA,195,6793,ACABAMENTOS,3
03/03/2023,15:25:00,15:35:00,107633,19474,58,19,REGISTRO DO APONTAMENTO NO SISTEMA,73,6966,PRE-PRODUCAO,10
03/03/2023,15:20:00,15:33:00,107635,18986,180,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,139,5461,PRODUÇÃO,13
03/03/2023,15:20:00,15:45:00,107640,19399,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,7034,TESTE,25
03/03/2023,14:59:00,15:05:00,107622,19377,15,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,5920,PRE-TESTE,6
03/03/2023,14:55:00,15:05:00,107866,19436,200,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,76,5697,SEPARACAO,10
03/03/2023,14:45:00,15:02:00,107651,19501,126,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,128,6735,PRODUÇÃO,17
03/03/2023,14:40:00,15:10:00,107652,19568,11,3,TROCA DE O.S.,204,4479,PRODUÇÃO,30
03/03/2023,14:30:00,15:45:00,107665,19399,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,7034,TESTE,75
03/03/2023,14:21:00,14:30:00,107633,19474,58,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,6966,PRE-PRODUCAO,9
03/03/2023,14:20:00,14:42:00,107866,19436,200,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,76,5697,SEPARACAO,22
03/03/2023,14:13:00,14:45:00,107651,19501,126,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,128,6735,PRODUÇÃO,32
03/03/2023,14:11:00,14:22:00,107739,19800,60,3,TROCA DE O.S.,220,5461,SEPARACAO,11
03/03/2023,14:06:00,14:47:00,107622,19377,15,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,5920,PRE-TESTE,41
03/03/2023,14:00:00,14:30:00,107672,19399,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7034,TESTE,30
03/03/2023,14:00:00,14:20:00,108214,19301,20,3,TROCA DE O.S.,183,6792,PRE-TESTE,20
03/03/2023,14:00:00,15:20:00,107640,19399,50,3,TROCA DE O.S.,106,7034,TESTE,80
03/03/2023,13:48:00,14:01:00,0,0,0,3,TROCA DE O.S.,220,5,MONITORAMENTO DE PROCESSO INTERNO,13
03/03/2023,13:18:00,13:30:00,107612,19528,10,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,204,7091,PRODUÇÃO,12
03/03/2023,13:15:00,13:27:00,107663,18986,180,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,159,5461,PRE-TESTE,12
03/03/2023,13:15:00,14:00:00,107672,19399,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7034,TESTE,45
03/03/2023,13:10:00,14:06:00,107622,19377,15,3,TROCA DE O.S.,172,5920,PRE-TESTE,56
03/03/2023,13:10:00,13:32:00,107865,19436,200,3,TROCA DE O.S.,220,5697,SEPARACAO,22
03/03/2023,13:05:00,13:25:00,7945,2021,1,3,TROCA DE O.S.,93,3523,SEPARACAO,20
03/03/2023,13:04:00,13:10:00,107594,19307,90,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,6043,TESTE INTERMEDIARIO,6
03/03/2023,13:00:00,13:30:00,107636,19606,60,3,TROCA DE O.S.,46,6096,MECÂNICA,30
03/03/2023,13:00:00,13:16:00,107628,19528,10,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,210,7091,PRODUÇÃO,16
03/03/2023,13:00:00,13:18:00,107612,19528,10,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,204,7091,PRODUÇÃO,18
03/03/2023,13:00:00,14:00:00,107607,19399,50,3,TROCA DE O.S.,155,7034,TESTE,60
03/03/2023,13:00:00,14:00:00,107606,19714,11,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6096,PRE-TESTE,60
03/03/2023,13:00:00,13:10:00,107521,19528,10,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,128,7091,PRODUÇÃO,10
03/03/2023,13:00:00,13:15:00,107672,19399,50,3,TROCA DE O.S.,161,7034,TESTE,15
03/03/2023,13:00:00,14:39:00,107676,19817,10,3,TROCA DE O.S.,212,6825,PRODUÇÃO,99
03/03/2023,13:00:00,14:40:00,107784,19573,21,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,139,7134,PRODUÇÃO,100
03/03/2023,13:00:00,15:45:00,107809,19117,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,156,6792,PRE-TESTE,165
03/03/2023,13:00:00,14:21:00,107633,19474,58,3,TROCA DE O.S.,73,6966,PRE-PRODUCAO,81
03/03/2023,13:00:00,13:15:00,107637,18692,40,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,103,4723,PRODUÇÃO,15
03/03/2023,13:00:00,13:35:00,107640,19399,50,3,TROCA DE O.S.,106,7034,TESTE,35
03/03/2023,11:50:00,11:52:00,107533,19516,100,19,REGISTRO DO APONTAMENTO NO SISTEMA,189,5478,PRODUÇÃO,2
03/03/2023,11:38:00,11:45:00,107521,19528,10,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,128,7091,PRODUÇÃO,7
03/03/2023,11:30:00,11:45:00,107611,18993,160,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,216,7228,PRODUÇÃO,15
03/03/2023,11:30:00,12:00:00,107612,19528,10,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,204,7091,PRODUÇÃO,30
03/03/2023,11:15:00,11:30:00,107612,19528,10,3,TROCA DE O.S.,204,7091,PRODUÇÃO,15
03/03/2023,11:03:00,11:10:00,107633,19474,58,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,6966,PRE-PRODUCAO,7
03/03/2023,11:02:00,11:24:00,107637,18692,40,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,103,4723,PRODUÇÃO,22
03/03/2023,11:00:00,12:00:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,199,2,EMBALAGEM,60
03/03/2023,11:00:00,11:20:00,107591,18994,150,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,210,6420,ACABAMENTOS,20
03/03/2023,10:55:00,12:00:00,107606,19714,11,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6096,PRE-TESTE,65
03/03/2023,10:50:00,10:55:00,107569,19474,58,19,REGISTRO DO APONTAMENTO NO SISTEMA,133,6966,PRE-PRODUCAO,5
03/03/2023,10:45:00,11:00:00,107812,19206,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,122,4196,PRODUÇÃO,15
03/03/2023,10:45:00,10:59:00,107784,19573,21,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,139,7134,PRODUÇÃO,14
03/03/2023,10:42:00,11:01:00,107605,18993,160,3,TROCA DE O.S.,215,7228,PRODUÇÃO,19
03/03/2023,10:36:00,11:15:00,107792,19951,26,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,204,4477,PRODUÇÃO,39
03/03/2023,10:29:00,11:20:00,0,0,0,15,PROCESSO PRODUÇÃO ESPECÍFICO - NÃO CALCULA PRODUTI,60,6,SERVIÇOS PARA OUTROS SETORES,51
03/03/2023,10:10:00,10:30:00,107522,18994,150,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,128,6420,ACABAMENTOS,20
03/03/2023,10:10:00,10:36:00,107792,19951,26,3,TROCA DE O.S.,204,4477,PRODUÇÃO,26
03/03/2023,10:05:00,10:10:00,107792,19951,26,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,204,4477,PRODUÇÃO,5
03/03/2023,10:02:00,11:00:00,107591,18994,150,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,210,6420,ACABAMENTOS,58
03/03/2023,10:00:00,10:20:00,107587,19531,50,12,ATENDIMENTO AO BALCAO INTERNO - ALMOXARIFADO,76,5714,SEPARACAO,20
03/03/2023,10:00:00,10:50:00,107603,18590,80,3,TROCA DE O.S.,93,6043,FINALIZAÇÃO DE PRODUTO,50
03/03/2023,09:55:00,10:22:00,107923,19206,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,171,4196,PRODUÇÃO,27
03/03/2023,09:48:00,10:55:00,107606,19714,11,3,TROCA DE O.S.,183,6096,PRE-TESTE,67
03/03/2023,09:48:00,10:29:00,107470,19538,10,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,60,5753,PRE-PRODUCAO,41
